,path,height,width,aspect_ratio,r,g,b,h,s,v,error
15471,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f16e23f2-1586-4d2e-adb7-3d3192a1b633.png,5584,2992,1.8663101604278074,137.35892615503806,119.03610583332056,84.72303051690851,27.42608441038567,97.8865746216271,137.4279655011262,
15472,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f17177dc-26c1-46c7-8021-fad52dace165.png,1988,2990,0.6648829431438127,136.1664900775893,95.98522859565419,59.25931357375019,20.93807998492628,161.03010941905615,136.18720718962604,
15473,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f173232f-113b-4ef5-a792-f8c79d94fa69.png,3008,2000,1.504,146.9196165226064,95.90201811835107,51.84413464095745,23.042083776595746,172.80247490026596,147.09919015957448,
15474,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f18108c1-b47c-4632-b006-2852b92558f7.png,972,1296,0.75,171.79082441065896,161.83031121399176,159.55040199664685,84.81586267337296,19.063387504445462,171.79730684473913,
15475,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f181c7be-4b84-4c76-afba-6e34cd07daef.png,2827,1725,1.6388405797101449,150.35577654398836,105.99384301482085,63.345088919989955,21.692832982164738,153.95810030605497,150.36767813475646,
15476,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f185045f-17c9-4083-b484-5877ec7e2dc1.png,3000,4800,0.625,213.5643129861111,199.05558854166668,177.85309958333335,13.743843958333333,60.827079930555556,213.63526833333333,
15477,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1895be8-fdd6-42e5-8ef8-671ae68076ea.png,1871,2370,0.7894514767932489,147.27647233930276,113.19306289423062,77.85026892814375,24.31017213656363,138.13122092249682,147.39916288363136,
15478,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f196b393-0109-453c-88c4-8c31ee832f43.png,2492,2990,0.8334448160535117,168.559894672987,102.37174745137618,50.53608966753813,18.68983543325263,184.6400034625853,168.56340651288136,
15479,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f19c209b-abfd-44ea-a5d8-bfbd5ec00e1c.png,1489,2458,0.6057770545158666,164.64555478991312,132.86549259254605,88.56222906139463,32.89773336444477,134.89010650930257,165.069869304654,
15480,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f19e784b-c436-4760-b7aa-08bd642224c7.png,2756,1815,1.5184573002754822,144.65092220529613,110.66366435165749,63.234071017604464,24.00203592862255,152.80687145901555,144.6557821252504,
15481,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1a51d49-f9a5-4e72-b3c7-cdf5716ab41c.png,3061,5462,0.5604174295129989,65.1659836587699,51.068703241582035,32.14748197609189,35.814777541150036,102.43505053058217,65.41176691539096,
15482,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1a6bf55-617f-45f4-b92c-5e2b12a74525.png,3008,2000,1.504,173.00713131648936,125.57830967420213,65.40568567154256,24.421167719414893,170.55265325797873,173.07389660904255,
15483,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1a9a67b-53c7-4037-bc1d-582a01ae1b30.png,3218,4453,0.7226588816528183,80.74976144042668,68.59864768090227,51.323490340448274,44.42390357852619,76.51585972794787,81.17863914481714,
15484,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1ab82c7-bff9-44a7-8cac-9de537f5d5d8.png,3820,3337,1.14474078513635,75.15658615836716,57.32624249451258,41.24424805488832,38.5673682509449,107.37525326852504,75.96258176215586,
15485,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1ac0d77-b80e-4082-b0d9-d594799c25b2.png,2990,1993,1.5002508780732564,145.2702433433405,128.75006502692534,105.56919301166121,30.51572728630474,85.16782585202053,145.4205840844293,
