,Species,count,normalized_cumsum
4804,Xylopia scortechinii,2,0.5092069070904646
4805,Acer kawakamii,2,0.5092833129584352
4806,Citharexylum teramerum,2,0.5093597188264058
4807,Acer laetum,2,0.5094361246943765
4808,Senna reticulata,2,0.5095125305623472
4809,Citharexylum oleinum,2,0.5095889364303179
4810,Xylopia grandiflora,2,0.5096653422982885
4811,Schuurmansia henningsii,2,0.5097417481662592
4812,Schuurmansiella angustifolia,2,0.5098181540342298
4813,Acer mandshuricum,2,0.5098945599022005
4814,Acer maximowiczii,2,0.5099709657701712
4815,Acer monspessulanum,2,0.5100473716381418
4816,Sciadotenia toxifera,2,0.5101237775061125
4817,Citharexylum berlandieri,2,0.5102001833740831
4818,Cistus laurifolius,2,0.5102765892420538
4819,Acer niveum,2,0.5103529951100244
4820,Acer okamotoanum,2,0.5104294009779952
4821,Acer oliverianum,2,0.5105058068459658
4822,Acer opalus,2,0.5105822127139364
4823,Acer orientale,2,0.5106586185819071
4824,Cinchona pubescens,2,0.5107350244498777
4825,Cinchona calisaya,2,0.5108114303178484
4826,Scyphiphora hydrophyllacea,2,0.5108878361858191
4827,Actinodaphne tayabensis,2,0.5109642420537898
4828,Wildemaniodoxa laurentii,2,0.5110406479217604
4829,Chomelia paniculata,2,0.511117053789731
4830,Wikstroemia retusa,2,0.5111934596577017
4831,Chomelia microcarpa,2,0.5112698655256723
4832,Wikstroemia indica,2,0.5113462713936431
4833,Adelia barbinervis,2,0.5114226772616137
4834,Adelia triloba,2,0.5114990831295844
4835,Choisya ternata,2,0.511575488997555
4836,Adelia vaseyi,2,0.5116518948655256
4837,Chloranthus spicatus,2,0.5117283007334963
4838,Chloranthus henryi,2,0.511804706601467
4839,Adenanthera pavonina,2,0.5118811124694377
4840,Sedum rosea,2,0.5119575183374083
4841,Chisocheton macranthus,2,0.512033924205379
4842,Chisocheton beccarianus,2,0.5121103300733496
4843,Whitmorea grandiflora,2,0.5121867359413202
4844,Chione venosa,2,0.512263141809291
4845,Adenia clementis,2,0.5123395476772616
4846,Adenia cordifolia,2,0.5124159535452323
4847,Adenia gracilis,2,0.5124923594132029
4848,Adenia grandifolia,2,0.5125687652811736
4849,Whitfieldia colorata,2,0.5126451711491442
4850,Chionanthus cuspidata,2,0.512721577017115
4851,Chionanthus africanus,2,0.5127979828850856
4852,Chiococca racemosa,2,0.5128743887530562
4853,Wendlandia glabrata,2,0.5129507946210269
4854,Semecarpus densiflorus,2,0.5130272004889975
4855,Chiococca alba,2,0.5131036063569682
4856,Semecarpus glabrescens,2,0.5131800122249389
4857,Wilkiea macrophylla,2,0.5132564180929096
4858,Actinodaphne albifrons,2,0.5133328239608802
4859,Scyphocephalium mannii,2,0.5134092298288508
4860,Securidaca volubilis,2,0.5134856356968215
4861,Chytranthus longiracemosus,2,0.5135620415647921
4862,Xanthophytum capitatum,2,0.5136384474327629
4863,Acosmium panamense,2,0.5137148533007335
4864,Acranthera multiflora,2,0.5137912591687042
4865,Scytopetalum brevipes,2,0.5138676650366748
4866,Scytopetalum tieghemii,2,0.5139440709046454
4867,Acronychia laevis,2,0.5140204767726161
4868,Sebastiania chiapensis,2,0.5140968826405868
4869,Sebastiania confusa,2,0.5141732885085575
4870,Sebastiania edwalliana,2,0.5142496943765281
4871,Sebastiania grandifolia,2,0.5143261002444988
4872,Wrightia pubescens,2,0.5144025061124694
4873,Wrightia laevis,2,0.51447891198044
4874,Chrysophyllum revolutum,2,0.5145553178484108
4875,Acronychia oblongifolia,2,0.5146317237163814
4876,Chrysophyllum prieurii,2,0.5147081295843521
4877,Chrysophyllum pomiferum,2,0.5147845354523227
4878,Chrysophyllum cainito,2,0.5148609413202934
4879,Acrophyllum venosum,2,0.514937347188264
4880,Wittmackanthus stanleyanus,2,0.5150137530562348
4881,Securidaca ecristata,2,0.5150901589242054
4882,Actephila excelsa,2,0.515166564792176
4883,Chrysobalanus oblongifolius,2,0.5152429706601467
4884,Actephila reticulata,2,0.5153193765281173
4885,Actinidia arguta,2,0.515395782396088
4886,Actinidia callosa,2,0.5154721882640587
4887,Securidaca philippinensis,2,0.5155485941320294
4888,Securidaca tavoyana,2,0.515625
4889,Choristylis rhamnoides,2,0.5157014058679706
4890,Citrus sinensis,2,0.5157778117359413
4891,Acer distylum,2,0.515854217603912
4892,Semeiandra grandiflora,2,0.5159306234718827
4893,Acacia greggii,2,0.5160070293398533
4894,Acacia collinsii,2,0.516083435207824
4895,Coccoloba schippii,2,0.5161598410757946
4896,Coccoloba cozumelensis,2,0.5162362469437652
4897,Coccoloba acapulcensis,2,0.516312652811736
4898,Zelkova sinica,2,0.5163890586797066
4899,Acacia cornigera,2,0.5164654645476773
4900,Zelkova schneideriana,2,0.5165418704156479
4901,Acacia decurrens,2,0.5166182762836186
4902,Zelkova formosana,2,0.5166946821515892
4903,Cnestis palala,2,0.51677108801956
4904,Scaphium borneense,2,0.5168474938875306
4905,Acacia farnesiana,2,0.5169238997555012
4906,Zelkova carpinifolia,2,0.5170003056234719
4907,Acacia glomerosa,2,0.5170767114914425
4908,Cneorum pulverulentum,2,0.5171531173594132
4909,Acer diabolicum,2,0.5172295232273839
4910,Acacia hindsii,2,0.5173059290953546
4911,Zapoteca media,2,0.5173823349633252
4912,Schaefferia frutescens,2,0.5174587408312958
4913,Schefferomitra subaequalis,2,0.5175351466992665
4914,Zanthoxylum simulans,2,0.5176115525672371
4915,Acacia mayana,2,0.5176879584352079
4916,Acacia melanoxylon,2,0.5177643643031785
4917,Acacia neriifolia,2,0.5178407701711492
4918,Schefflera barteri,2,0.5179171760391198
4919,Clitoria ternatea,2,0.5179935819070904
4920,Clitoria sericea,2,0.5180699877750611
4921,Clitoria polystachya,2,0.5181463936430318
4922,Schefflera octophylla,2,0.5182227995110025
4923,Clitoria mariana,2,0.5182992053789731
4924,Coccoloba uvifera,2,0.5183756112469438
4925,Coccoloba venosa,2,0.5184520171149144
4926,Cocculus hirsutus,2,0.518528422982885
4927,Zinowiewia concinna,2,0.5186048288508558
4928,Abatia boliviana,2,0.5186812347188264
4929,Abatia rugosa,2,0.5187576405867971
4930,Zygophyllum fabago,2,0.5188340464547677
4931,Cologania longifolia,2,0.5189104523227384
4932,Abatia tomentosa,2,0.518986858190709
4933,Zygogynum baillonii,2,0.5190632640586798
4934,Cola umbratilis,2,0.5191396699266504
4935,Cola uloloma,2,0.519216075794621
4936,Zuckia brandegeei,2,0.5192924816625917
4937,Cola nitida,2,0.5193688875305623
4938,Abies grandis,2,0.519445293398533
4939,Cola laurentii,2,0.5195216992665037
4940,Zollernia ilicifolia,2,0.5195981051344744
4941,Coffea spathicalyx,2,0.519674511002445
4942,Abuta grandifolia,2,0.5197509168704156
4943,Ziziphus sonorensis,2,0.5198273227383863
4944,Ziziphus sativa,2,0.5199037286063569
4945,Coffea liberica,2,0.5199801344743277
4946,Coffea eugenioides,2,0.5200565403422983
4947,Abuta obovata,2,0.520132946210269
4948,Coffea canephora,2,0.5202093520782396
4949,Ziziphus mauritiana,2,0.5202857579462102
4950,Ziziphus joazeiro,2,0.5203621638141809
4951,Codonocarpus cotinifolia,2,0.5204385696821516
4952,Saxifraga hirculus,2,0.5205149755501223
4953,Codiocarpus merrittii,2,0.5205913814180929
4954,Cocculus trilobus,2,0.5206677872860636
4955,Acacia allenii,2,0.5207441931540342
4956,Cocculus pendulus,2,0.5208205990220048
4957,Zanthoxylum martinicense,2,0.5208970048899756
4958,Clitoria glaberrima,2,0.5209734107579462
4959,Schefflera pedicellata,2,0.5210498166259169
4960,Clematis pseudoalpina,2,0.5211262224938875
4961,Clematis palmeri,2,0.5212026283618582
4962,Schisandra repanda,2,0.5212790342298288
4963,Schisandra rubriflora,2,0.5213554400977995
4964,Clematis grossa,2,0.5214318459657702
4965,Clematis drummondii,2,0.5215082518337408
4966,Clematis columbiana,2,0.5215846577017115
4967,Clematis caleoides,2,0.5216610635696821
4968,Clematis bigelovii,2,0.5217374694376528
4969,Schisandra sphenanthera,2,0.5218138753056235
4970,Cleistopholis staudtii,2,0.5218902811735942
4971,Cleistopholis patens,2,0.5219666870415648
4972,Cleistopholis glauca,2,0.5220430929095354
4973,Schistostemon macrophyllum,2,0.5221194987775061
4974,Cleistopholis albida,2,0.5221959046454768
4975,Clausena wampi,2,0.5222723105134475
4976,Acanthus arboreus,2,0.5223487163814181
4977,Acanthus ilicifolius,2,0.5224251222493888
4978,Clausena excavata,2,0.5225015281173594
4979,Acer amoenum,2,0.52257793398533
4980,Acer barbatum,2,0.5226543398533008
4981,Schizophragma integrifolium,2,0.5227307457212714
4982,Acer cappadocicum,2,0.5228071515892421
4983,Acer caudatum,2,0.5228835574572127
4984,Clarkia rhomboidea,2,0.5229599633251834
4985,Acer ceriferum,2,0.523036369193154
4986,Acer circinatum,2,0.5231127750611247
4987,Acer cordatum,2,0.5231891809290954
4988,Acer crataegifolium,2,0.523265586797066
4989,Schoepfia angulata,2,0.5233419926650367
4990,Schisandra pubescens,2,0.5234183985330073
4991,Schisandra propinqua,2,0.523494804400978
4992,Clintonia uniflora,2,0.5235712102689487
4993,Clematoclethra actinidioides,2,0.5236476161369193
4994,Schefflera vieillardii,2,0.52372402200489
4995,Schefflera volkensii,2,0.5238004278728606
4996,Schiedeella pyramidalis,2,0.5238768337408313
4997,Schima confertiflora,2,0.5239532396088019
4998,Cleyera integrifolia,2,0.5240296454767727
4999,Acacia spadicigeria,2,0.5241060513447433
5000,Schima noronhae,2,0.524182457212714
5001,Schindleria densiflora,2,0.5242588630806846
5002,Schinopsis balansae,2,0.5243352689486552
5003,Acacia tenuifolia,2,0.5244116748166259
5004,Zanthoxylum fagara,2,0.5244880806845966
5005,Zanthoxylum elephantiasis,2,0.5245644865525673
5006,Acacia villosa,2,0.5246408924205379
5007,Clerodendrum lindleyi,2,0.5247172982885085
5008,Schisandra arisanensis,2,0.5247937041564792
5009,Zanthoxylum avicennae,2,0.5248701100244498
5010,Clerodendrum bipindense,2,0.5249465158924206
5011,Zanthoxylum americanum,2,0.5250229217603912
5012,Zanthoxylum ailanthoides,2,0.5250993276283619
5013,Schisandra glaucescens,2,0.5251757334963325
5014,Zanonia indica,2,0.5252521393643031
5015,Cleobulia multiflora,2,0.5253285452322738
5016,Schisandra henryi,2,0.5254049511002445
5017,Schisandra incarnata,2,0.5254813569682152
5018,Schisandra lancifolia,2,0.5255577628361858
5019,Schisandra micrantha,2,0.5256341687041565
5020,Zanha africana,2,0.5257105745721271
5021,Clematoclethra franchetii,2,0.5257869804400978
5022,Acalypha lindheimeri,2,0.5258633863080685
5023,Semecarpus megabotrys,2,0.5259397921760391
5024,Berberis jamesiana,2,0.5260161980440098
5025,Senna pilifera,2,0.5260926039119804
5026,Senna occidentalis,2,0.5261690097799511
5027,Senna polyantha,2,0.5262454156479217
5028,Adenorandia kalbreyeri,2,0.5263218215158925
5029,Senna candolleana,2,0.5263982273838631
5030,Chidlowia sanguinea,2,0.5264746332518337
5031,Chamaesyce capitellata,2,0.5265510391198044
5032,Senna oxyphylla,2,0.526627444987775
5033,Senna cobanensis,2,0.5267038508557457
5034,Senna pendula,2,0.5267802567237164
5035,Aegiphila mollis,2,0.5268566625916871
5036,Senna polyphylla,2,0.5269330684596577
5037,Chamaesyce indivisa,2,0.5270094743276283
5038,Chamaecrista glandulosa,2,0.527085880195599
5039,Senna pentagonia,2,0.5271622860635696
5040,Chamaecrista kunthiana,2,0.5272386919315404
5041,Chamaesyce dioica,2,0.527315097799511
5042,Chamaecrista hispidula,2,0.5273915036674817
5043,Chaydaia tonkinensis,2,0.5274679095354523
5044,Senna ligustrina,2,0.527544315403423
5045,Aeschynomene purpusii,2,0.5276207212713936
5046,Cheiloclinium cognatum,2,0.5276971271393643
5047,Chamaesyce berteriana,2,0.527773533007335
5048,Weinmannia balbisiana,2,0.5278499388753056
5049,Senna hirsuta,2,0.5279263447432763
5050,Senna bacillaris,2,0.5280027506112469
5051,Aesculus flava,2,0.5280791564792175
5052,Chamaesyce urbanii,2,0.5281555623471883
5053,Weinmannia pubescens,2,0.5282319682151589
5054,Weinmannia auriculifera,2,0.5283083740831296
5055,Aegiphila elata,2,0.5283847799511002
5056,Chassalia umbraticola,2,0.5284611858190709
5057,Aeschynomene fascicularis,2,0.5285375916870416
5058,Adina pilulifera,2,0.5286139975550123
5059,Chamaesyce paludicola,2,0.5286904034229829
5060,Aegle marmelos,2,0.5287668092909535
5061,Weinmannia elliptica,2,0.5288432151589242
5062,Aesculus hippocastanum,2,0.5289196210268948
5063,Aegiceras floridum,2,0.5289960268948656
5064,Senna nicaraguensis,2,0.5290724327628362
5065,Chamaecrista nictitans,2,0.5291488386308069
5066,Weinmannia paulliniaefolia,2,0.5292252444987775
5067,Senna angustisiliqua,2,0.5293016503667481
5068,Walsura robusta,1,0.5293398533007335
5069,Phebalium bilobum,1,0.5293780562347188
5070,Phelline microcarpa,1,0.5294162591687042
5071,Ochrosia vitiensis,1,0.5294544621026895
5072,Ochrosia sandwicensis,1,0.5294926650366748
5073,Phelline brachyphylla,1,0.5295308679706602
5074,Zanthoxylum harmsianum,1,0.5295690709046454
5075,Phelipaea lusitanica,1,0.5296072738386308
5076,Mussaenda multibracteata,1,0.5296454767726161
5077,Phebalium woombye,1,0.5296836797066015
5078,Trichilia dregeana,1,0.5297218826405868
5079,Trichilia glabra,1,0.5297600855745721
5080,Zanthoxylum flavum,1,0.5297982885085575
5081,Trichilia flava,1,0.5298364914425427
5082,Phebalium nottii,1,0.5298746943765281
5083,Phebalium squamulosum,1,0.5299128973105135
5084,Phebalium nudum,1,0.5299511002444988
5085,Mussaenda parviflora,1,0.5299893031784841
5086,Trichilia elegans,1,0.5300275061124694
5087,Ogcodeia ternstroemiiflora,1,0.5300657090464548
5088,Trichilia compacta,1,0.53010391198044
5089,Mussaenda hirsuta,1,0.5301421149144254
5090,Mussaenda frondosa,1,0.5301803178484108
5091,Mussaenda erosa,1,0.5302185207823961
5092,Trichilia appendiculata,1,0.5302567237163814
5093,Philadelphus californicus,1,0.5302949266503667
5094,Philadelphus coronarius,1,0.5303331295843521
5095,Philadelphus cymosus,1,0.5303713325183375
5096,Trichilia americana,1,0.5304095354523227
5097,Trichilia alba,1,0.5304477383863081
5098,Waltheria bracteosa,1,0.5304859413202934
5099,Trichadenia zeylanica,1,0.5305241442542787
5100,Trichadenia philippinensis,1,0.530562347188264
5101,Philadelphus inodorus,1,0.5306005501222494
5102,Tricalysia viridiflora,1,0.5306387530562348
5103,Philadelphus insignis,1,0.53067695599022
5104,Philadelphus intectus,1,0.5307151589242054
5105,Philadelphus bifidus,1,0.5307533618581907
5106,Philadelphus asperifolius,1,0.530791564792176
5107,Phellodendron japonicum,1,0.5308297677261614
5108,Philadelphus argyrocalyx,1,0.5308679706601467
5109,Phialanthus ellipticus,1,0.5309061735941321
5110,Phialanthus myrtilloides,1,0.5309443765281173
5111,Phialanthus resinifluus,1,0.5309825794621027
5112,Trichilia guianensis,1,0.531020782396088
5113,Mussaenda isertiana,1,0.5310589853300733
5114,Trichilia colimana,1,0.5310971882640587
5115,Weinmannia bangii,1,0.531135391198044
5116,Trichilia cipo,1,0.5311735941320294
5117,Phialodiscus bancoensis,1,0.5312117970660146
5118,Walsura villamilii,1,0.53125
5119,Phialodiscus laurentii,1,0.5312882029339854
5120,Philacra longifolia,1,0.5313264058679706
5121,Trichilia catigua,1,0.531364608801956
5122,Philadelphus affinis,1,0.5314028117359413
5123,Philadelphus argenteus,1,0.5314410146699267
5124,Ochthocharis javanica,1,0.531479217603912
5125,Phaleria perrottetiana,1,0.5315174205378973
5126,Phaseolus vulgaris,1,0.5315556234718827
5127,Trichilia triphyllaria,1,0.5315938264058679
5128,Phaeanthus multnervium,1,0.5316320293398533
5129,Phaeanthus nigrescens,1,0.5316702322738386
5130,Mycetia angustifolia,1,0.531708435207824
5131,Phaeanthus nutans,1,0.5317466381418093
5132,Phaeanthus opthalmicus,1,0.5317848410757946
5133,Phaeanthus pubescens,1,0.53182304400978
5134,Phaeanthus villosus,1,0.5318612469437652
5135,Phaeanthus lucius,1,0.5318994498777506
5136,Phaeoneuron dicellandroides,1,0.531937652811736
5137,Phaleria acuminata,1,0.5319758557457213
5138,Zanthoxylum azuense,1,0.5320140586797066
5139,Trichilia trinitensis,1,0.5320522616136919
5140,Zanthoxylum belizense,1,0.5320904645476773
5141,Phaleria capitata,1,0.5321286674816625
5142,Phaeanthus macropodus,1,0.5321668704156479
5143,Trichilia viridis,1,0.5322050733496333
5144,Trichilia havanensis,1,0.5322432762836186
5145,Trichocladus peltitus,1,0.5322814792176039
5146,Weinmannia bonatiana,1,0.5323196821515892
5147,Petunga racemosa,1,0.5323578850855746
5148,Trichosanthes formosana,1,0.53239608801956
5149,Myginda integrifolia,1,0.5324342909535452
5150,Petunga roxburghii,1,0.5324724938875306
5151,Peucedanum araliacea,1,0.5325106968215159
5152,Mycetia javanica,1,0.5325488997555012
5153,Trichilia volkensii,1,0.5325871026894865
5154,Mycetia gracilis,1,0.5326253056234719
5155,Phaeanthus crassipetalus,1,0.5326635085574573
5156,Phaeanthus cumingii,1,0.5327017114914425
5157,Trichocladus dentatus,1,0.5327399144254279
5158,Trichilia zenkeri,1,0.5327781173594132
5159,Trichilia weddellii,1,0.5328163202933985
5160,Trichilia trijuga,1,0.5328545232273839
5161,Phaleria cumingii,1,0.5328927261613692
5162,Mussatia prieurei,1,0.5329309290953546
5163,Mussaenda tristigmatica,1,0.5329691320293398
5164,Trichilia montana,1,0.5330073349633252
5165,Trichilia monadelpha,1,0.5330455378973105
5166,Walsura cochinchinensis,1,0.5330837408312958
5167,Walsura piscidia,1,0.5331219437652812
5168,Philadelphus laxiflorus,1,0.5331601466992665
5169,Trichilia minutiflora,1,0.5331983496332519
5170,Trichilia maynasiana,1,0.5332365525672371
5171,Mussaenda zenkeri,1,0.5332747555012225
5172,Mussaenda sandakana,1,0.5333129584352079
5173,Trichilia lanceolata,1,0.5333511613691931
5174,Ochthocharis paniculata,1,0.5333893643031785
5175,Phaseolus ritensis,1,0.5334275672371638
5176,Phaseolus speciosus,1,0.5334657701711492
5177,Mussaenda pubescens,1,0.5335039731051344
5178,Trichilia papinae,1,0.5335421760391198
5179,Trichilia prieureana,1,0.5335803789731052
5180,Trichilia roka,1,0.5336185819070904
5181,Phaleria montana,1,0.5336567848410758
5182,Zanthoxylum echinocarpum,1,0.5336949877750611
5183,Trichilia selloi,1,0.5337331907090465
5184,Zanthoxylum dimorphophylum,1,0.5337713936430318
5185,Phaleria glabra,1,0.5338095965770171
5186,Trichilia sexanthera,1,0.5338477995110025
5187,Trichilia stellatotomentosa,1,0.5338860024449877
5188,Trichilia tessmannii,1,0.5339242053789731
5189,Phaleria disperma,1,0.5339624083129584
5190,Zanthoxylum coriaceum,1,0.5340006112469438
5191,Zanthoxylum conspersipunctatum,1,0.5340388141809291
5192,Zanthoxylum coco,1,0.5340770171149144
5193,Trichilia trifolia,1,0.5341152200488998
5194,Zanthoxylum chiriquinum,1,0.534153422982885
5195,Philadelphus kansuensis,1,0.5341916259168704
5196,Tricalysia congesta,1,0.5342298288508558
5197,Mussaenda divarcata,1,0.5342680317848411
5198,Triadenum walteri,1,0.5343062347188264
5199,Zanthoxylum myriacanthum,1,0.5343444376528117
5200,Phoebe nanmu,1,0.5343826405867971
5201,Zanthoxylum nigripunctatum,1,0.5344208435207825
5202,Phoebe paniculata,1,0.5344590464547677
5203,Phoebe pichisensis,1,0.5344972493887531
5204,Trema micrantha,1,0.5345354523227384
5205,Trema lamarckiana,1,0.5345736552567237
5206,Zanthoxylum oxyphyllum,1,0.534611858190709
5207,Trema guineensis,1,0.5346500611246944
5208,Phoebe salvini,1,0.5346882640586798
5209,Zanthoxylum panamense,1,0.534726466992665
5210,Phoebe trinervis,1,0.5347646699266504
5211,Mozartia gundlachii,1,0.5348028728606357
5212,Moutabea guianensis,1,0.534841075794621
5213,Pholidia behriana,1,0.5348792787286064
5214,Zanthoxylum monophyllum,1,0.5349174816625917
5215,Trema mollis,1,0.534955684596577
5216,Zanthoxylum microcarpum,1,0.5349938875305623
5217,Tremandra stelligera,1,0.5350320904645477
5218,Mundulea sericea,1,0.535070293398533
5219,Trewia nudiflora,1,0.5351084963325183
5220,Trembleya parviflora,1,0.5351466992665037
5221,Phoebe johnstonii,1,0.535184902200489
5222,Mukia maderaspatana,1,0.5352231051344744
5223,Trembleya laniflora,1,0.5352613080684596
5224,Muellerina celastroides,1,0.535299511002445
5225,Muellera frutescens,1,0.5353377139364304
5226,Waltheria communis,1,0.5353759168704156
5227,Waltheria ferruginea,1,0.535414119804401
5228,Phoebe lanceolata,1,0.5354523227383863
5229,Trema sampsoni,1,0.5354905256723717
5230,Trema politoria,1,0.5355287286063569
5231,Phoebe mallicella,1,0.5355669315403423
5232,Trema cannabina,1,0.5356051344743277
5233,Phoradendron californicum,1,0.5356433374083129
5234,Phoradendron coryae,1,0.5356815403422983
5235,Motandra viridiflora,1,0.5357197432762836
5236,Mouriri collocarpa,1,0.535757946210269
5237,Photinia benthamiana,1,0.5357961491442543
5238,Trattinnickia aspera,1,0.5358343520782396
5239,Trapella sinensis,1,0.535872555012225
5240,Mouriri chamissoana,1,0.5359107579462102
5241,Photinia euphlebia,1,0.5359489608801956
5242,Motandra guineensis,1,0.5359871638141809
5243,Mouriri densifoliata,1,0.5360253667481663
5244,Mostuea surinamensis,1,0.5360635696821516
5245,Photinia laevis,1,0.5361017726161369
5246,Photinia luzonensis,1,0.5361399755501223
5247,Photinia matudae,1,0.5361781784841075
5248,Photinia mexicana,1,0.5362163814180929
5249,Photinia microcarpa,1,0.5362545843520783
5250,Zanthoxylum schinifolium,1,0.5362927872860636
5251,Photinia arbutifolia,1,0.5363309902200489
5252,Trema amboinensis,1,0.5363691931540342
5253,Treculia staudtii,1,0.5364073960880196
5254,Zanthoxylum pimpinelloides,1,0.5364455990220048
5255,Moutabea excoriata,1,0.5364838019559902
5256,Zanthoxylum piperitum,1,0.5365220048899756
5257,Mouriri helleri,1,0.5365602078239609
5258,Phoradendron flavescens,1,0.5365984107579462
5259,Nuxia floribunda,1,0.5366366136919315
5260,Treculia obovoidea,1,0.5366748166259169
5261,Trattinnickia burseraefolia,1,0.5367130195599022
5262,Zanthoxylum procerum,1,0.5367512224938875
5263,Trattinnickia rhoifolia,1,0.5367894254278729
5264,Zanthoxylum punctatum,1,0.5368276283618582
5265,Mouriri elliptica,1,0.5368658312958435
5266,Trattinnickia glaziovii,1,0.5369040342298288
5267,Zanthoxylum rhetsa,1,0.5369422371638142
5268,Triadenum japonicum,1,0.5369804400977995
5269,Waltheria cinerascens,1,0.5370186430317848
5270,Philadelphus madrensis,1,0.5370568459657702
5271,Phoebe chiapensis,1,0.5370950488997555
5272,Triaspis nelsonii,1,0.5371332518337408
5273,Philadelphus pubescens,1,0.5371714547677262
5274,Triaspis macropteron,1,0.5372096577017115
5275,Zanthoxylum hartii,1,0.5372478606356969
5276,Murraya paniculata,1,0.5372860635696821
5277,Philadelphus satsumanus,1,0.5373242665036675
5278,Philadelphus satsumi,1,0.5373624694376528
5279,Ochrosia glomerata,1,0.5374006723716381
5280,Philadelphus schrenkii,1,0.5374388753056235
5281,Triaspis lateriflora,1,0.5374770782396088
5282,Philadelphus serpyllifolium,1,0.5375152811735942
5283,Murraya koenigii,1,0.5375534841075794
5284,Philadelphus shikokianus,1,0.5375916870415648
5285,Murraya glenieii,1,0.5376298899755502
5286,Philadelphus sp,1,0.5376680929095354
5287,Ochrosia littoralis,1,0.5377062958435208
5288,Mussaenda benguetensis,1,0.5377444987775061
5289,Tribulus excrucians,1,0.5377827017114915
5290,Tricalysia fasciculiflora,1,0.5378209046454768
5291,Philadelphus mexicanus,1,0.5378591075794621
5292,Tricalysia ovalifolia,1,0.5378973105134475
5293,Philadelphus mitsai,1,0.5379355134474327
5294,Philadelphus myrtoides,1,0.5379737163814181
5295,Philadelphus occidentalis,1,0.5380119193154034
5296,Tricalysia nyassae,1,0.5380501222493888
5297,Philadelphus oreganus,1,0.5380883251833741
5298,Tribulus macropterus,1,0.5381265281173594
5299,Tricalysia dalzellii,1,0.5381647310513448
5300,Petrophile canescens,1,0.53820293398533
5301,Tricalysia capensis,1,0.5382411369193154
5302,Tricalysia acocantheroides,1,0.5382793398533008
5303,Tribulus parviflora,1,0.538317542787286
5304,Tribulus orientalis,1,0.5383557457212714
5305,Murraya exotica,1,0.5383939486552567
5306,Philadelphus subcanus,1,0.5384321515892421
5307,Muriea discolor,1,0.5384703545232273
5308,Phlox stolonifera,1,0.5385085574572127
5309,Phlox maculata,1,0.5385467603911981
5310,Phlox mesoleuca,1,0.5385849633251834
5311,Zanthoxylum limonella,1,0.5386231662591687
5312,Nuxia congesta,1,0.538661369193154
5313,Phlox paniculata,1,0.5386995721271394
5314,Phlox pilosa,1,0.5387377750611247
5315,Phlox viridis,1,0.53877597799511
5316,Phlox lanceolata,1,0.5388141809290954
5317,Phoebe amoena,1,0.5388523838630807
5318,Munronia wallichii,1,0.538890586797066
5319,Phoebe amplifolia,1,0.5389287897310513
5320,Munronia javanica,1,0.5389669926650367
5321,Munronia delavayi,1,0.539005195599022
5322,Munroidendron racemosum,1,0.5390433985330073
5323,Phlox longifolia,1,0.5390816014669927
5324,Triainolepis africana,1,0.539119804400978
5325,Trianaeopiper sp,1,0.5391580073349633
5326,Phlebochiton philippinensis,1,0.5391962102689487
5327,Philadelphus trichothecus,1,0.539234413202934
5328,Philibertia gilliesii,1,0.5392726161369193
5329,Phillyrea angustifolia,1,0.5393108190709046
5330,Phillyrea media,1,0.53934902200489
5331,Phillyrea spinosa,1,0.5393872249388753
5332,Philyra brasiliensis,1,0.5394254278728606
5333,Phlox amabilis,1,0.539463630806846
5334,Zanthoxylum limoncillo,1,0.5395018337408313
5335,Muraltia spinosa,1,0.5395400366748166
5336,Muraltia alopecuroides,1,0.5395782396088019
5337,Zanthoxylum hirsutum,1,0.5396164425427873
5338,Zanthoxylum leprieurii,1,0.5396546454767727
5339,Phlox divaricata,1,0.5396928484107579
5340,Phlox floridana,1,0.5397310513447433
5341,Trichoscypha arborea,1,0.5397692542787286
5342,Trichostephanus acuminatus,1,0.539807457212714
5343,Myginda oxyphylla,1,0.5398456601466992
5344,Tristania suaveolens,1,0.5398838630806846
5345,Pentaphalangium pachycarpum,1,0.53992206601467
5346,Pentaphragma begoniifolium,1,0.5399602689486552
5347,Wagatea spicata,1,0.5399984718826406
5348,Pentaphylax clethroides,1,0.5400366748166259
5349,Pentaphylax euryoides,1,0.5400748777506112
5350,Pentaphylax malayana,1,0.5401130806845966
5351,Myrciaria cordifolia,1,0.5401512836185819
5352,Pentapterygium rugosum,1,0.5401894865525673
5353,Triumfetta columnaris,1,0.5402276894865525
5354,Pentas carnea,1,0.5402658924205379
5355,Pentas lanceolata,1,0.5403040953545232
5356,Waldsteinia fragarioides,1,0.5403422982885085
5357,Triumfetta bartrania,1,0.5403805012224939
5358,Triumfetta appendiculata,1,0.5404187041564792
5359,Myrciaria ciliolata,1,0.5404569070904646
5360,Pentapetes phoenicia,1,0.5404951100244498
5361,Myrianthus arboreus,1,0.5405333129584352
5362,Pentapetes phoenicea,1,0.5405715158924206
5363,Vochysia obscura,1,0.5406097188264058
5364,Triumfetta galeottiana,1,0.5406479217603912
5365,Xylotheca lasiopetala,1,0.5406861246943765
5366,Triumfetta discolor,1,0.5407243276283619
5367,Pentagonia brachyotis,1,0.5407625305623472
5368,Vochysia mapirensis,1,0.5408007334963325
5369,Pentagonia spathicalyx,1,0.5408389364303179
5370,Pentalinon luteum,1,0.5408771393643031
5371,Pentapanax parasiticus,1,0.5409153422982885
5372,Myriaspora decipiens,1,0.5409535452322738
